CDate	cell_name	CELL	bcchno	bsic	TCH	tchnum
2015-12-23 00:00:00	布北m3	24GA013	76	23	76,6,63,85,91,27,34,37	8
2015-12-23 00:00:00	布东d1	44DC321	580	70	580,544,577,605	4
2015-12-23 00:00:00	布东d2	44DC322	574	41	574,518,555,561,585,613,620,630	8
2015-12-23 00:00:00	布东d3	44DC323	596	52	596,512,514,587,607,609,622,628,633,635	10
2015-12-23 00:00:00	布东h1	44GC191	70	53	70,6,18,26	4
2015-12-23 00:00:00	布东h3	44GC193	72	63	72,3,9,79,83,87,89,93,21,23	10
2015-12-23 00:00:00	布东m1	44GC661	48	4	48,20,34,38	4
2015-12-23 00:00:00	布东m2	44GC662	70	10	70,42,93,29	4
2015-12-23 00:00:00	布东m3	44GC663	76	62	76,6,10,44	4
2015-12-23 00:00:00	布吉d1	44DC311	588	43	588,571,573,583,608,613,615,617,626,549	10
2015-12-23 00:00:00	布吉d2	44DC312	586	20	586,518,557,559,563,575,622,628	8
2015-12-23 00:00:00	布吉d3	44DC313	592	72	592,513,522,528,531,538,541,543,552,554	10
2015-12-23 00:00:00	布吉m1	44GC651	52	5	52,6,23,14,20	5
2015-12-23 00:00:00	布吉m2	44GC652	60	57	60,90,30,34	4
2015-12-23 00:00:00	布吉m3	44GC653	72	24	72,11,88	3
2015-12-23 00:00:00	布吉二m1	18GB181	94	71	94,43,81,86,90,30	6
2015-12-23 00:00:00	布吉二m2	18GB182	72	71	72,2,5,9,27,41	6
2015-12-23 00:00:00	布吉广场l0	44GC640	31	25	31,3,6,11,16,23,27,37,43,34	10
2015-12-23 00:00:00	布检m1	18GB021	74	5	74,17,45,88,7	5
2015-12-23 00:00:00	布检m2	18GB022	70	30	70,23,61,28	4
2015-12-23 00:00:00	布检m3	18GB023	68	12	68,15,35,55	4
2015-12-23 00:00:00	布心m1	49GA051	48	55	48,19,55,73,77,65	6
2015-12-23 00:00:00	布心m2	49GA052	80	72	80,1,44	3
2015-12-23 00:00:00	布心m3	49GA053	62	51	62,33,59,67,92,2	6
2015-12-23 00:00:00	布心山庄m1	53GH871	72	51	72,4,26,30,40,55,92	7
2015-12-23 00:00:00	布心山庄m2	53GH872	84	24	84,18,22,53,65,69,90,57	8
2015-12-23 00:00:00	布心山庄m3	53GH873	82	2	82,11,15,63,77,24	6
2015-12-23 00:00:00	布镇d1	18DA041	560	34	560,617,631,634,528,546	6
2015-12-23 00:00:00	布镇d2	18DA042	604	61	604,519,537,599,530,540,551,579	8
2015-12-23 00:00:00	布镇d3	18DA043	568	73	568,514,624,533,548,554	6
2015-12-23 00:00:00	布镇m1	18GA011	50	51	50,1,4,6,10,37,47,25	8
2015-12-23 00:00:00	布镇m2	18GA012	52	35	52,12,44,55,23,27	6
2015-12-23 00:00:00	布镇m3	18GA013	94	41	94,17,59,81,86,88	6
2015-12-23 00:00:00	布中d1	44DC291	598	54	598,516,561,591,607,634	6
2015-12-23 00:00:00	布中d2	44DC292	586	70	586,529,531,555,571,626	6
2015-12-23 00:00:00	布中d3	44DC293	566	27	566,512,520,595,618,624,632,546	8
2015-12-23 00:00:00	布中m1	44GC591	56	14	56,8,21,1	4
2015-12-23 00:00:00	布中m2	44GC592	66	52	66,51,77,89,95,19	6
2015-12-23 00:00:00	布中m3	44GC593	62	66	62,5,23,28,33,40	6
2015-12-23 00:00:00	财贸m1	22GB021	74	67	74,55,87,22,25,44	6
2015-12-23 00:00:00	财贸m2	22GB022	68	16	68,9,89,20,30,38	6
2015-12-23 00:00:00	财贸m3	22GB023	66	32	66,2,59,85,18,27,35,41	8
2015-12-23 00:00:00	财政局d1	38DA301	596	12	596,516,532,548	4
2015-12-23 00:00:00	财政局d2	38DA302	568	51	568,520,545,542	4
2015-12-23 00:00:00	财政局d3	38DA303	604	50	604,512,610,554	4
2015-12-23 00:00:00	财政局m1	38GA561	72	35	72,75,92,18,21,23,29	7
2015-12-23 00:00:00	财政局m2	38GA562	66	47	66,2,9,37,26,34,42,44	8
2015-12-23 00:00:00	财政局m3	38GA563	64	56	64,5,39,55	4
2015-12-23 00:00:00	彩北d1	48DA081	572	54	572,512,557,618,629,633,525,531,541,545	10
2015-12-23 00:00:00	彩北d2	48DA082	570	15	570,563,608,622,636,528,534,539	8
2015-12-23 00:00:00	彩北d3	48DA083	574	12	574,521,597,543,549,552	6
2015-12-23 00:00:00	彩北m1	48GA201	52	72	52,14,44,73,1022,32,36,40	8
2015-12-23 00:00:00	彩北m2	48GA202	76	27	76,27,38,65,88,21,30,34	8
2015-12-23 00:00:00	彩北m3	48GA203	54	70	54,61,69,91,95,18,25,42	8
2015-12-23 00:00:00	彩虹大厦l0	14GA030	64	51	64,57,21,23	4
2015-12-23 00:00:00	彩天名苑l0	14GA040	43	55	43,19,27,57,61,21	6
2015-12-23 00:00:00	彩田村l0	41GB310	80	26	80,31,46,77,92,22	6
2015-12-23 00:00:00	彩田一d1	31DA051	558	21	558,544,554,567,571,587,523,540,577	9
2015-12-23 00:00:00	彩田一d2	31DA052	562	32	562,565,575,603,611,614,621,626,633,530,533,548	12
2015-12-23 00:00:00	彩新一佳l0	14GA060	16	26	16,28,53,59,35,71	6
2015-12-23 00:00:00	蔡屋围l0	16GA760	43	66	43,31,24,33	4
2015-12-23 00:00:00	草埔d1	18DB031	572	11	572,557,579,581,591,627,630,536,546,549	10
2015-12-23 00:00:00	草埔d2	18DB032	604	1	604,561,565,567,597,618,621,524,528,533	10
2015-12-23 00:00:00	草埔d3	18DB033	574	76	574,517,539,563,583,587,599,522,542,555	10
2015-12-23 00:00:00	长虹大厦l0	16GA300	13	62	13,28,31,43,24,26,33,45	8
2015-12-23 00:00:00	长湖m1	55GF011	50	11	50,15,53,57,19,29	6
2015-12-23 00:00:00	长湖m2	55GF012	82	11	82,17,65,21,34,40	6
2015-12-23 00:00:00	长湖m3	55GF013	62	6	62,5,8,69,23,26,37,44	8
2015-12-23 00:00:00	长坎d1	08DB141	558	21	558,517,587,614,635,527,549,555	8
2015-12-23 00:00:00	长坎d2	08DB142	584	4	584,547,571,605,619,525,535,539	8
2015-12-23 00:00:00	长坎d3	08DB143	592	76	592,581,589,610,624,522,531,551	8
2015-12-23 00:00:00	长坎m1	08GB151	78	26	78,8,1022,22,33,40	6
2015-12-23 00:00:00	长坎m2	08GB152	76	45	76,10,55,71,85,38	6
2015-12-23 00:00:00	长坎m3	08GB153	52	51	52,1,5,16,47,24	6
2015-12-23 00:00:00	长坑d1	56DB061	586	42	586,544,632,542	4
2015-12-23 00:00:00	长坑m1	56GB051	84	17	84,2,10,12,42,47,51,55,57,59,24,29	12
2015-12-23 00:00:00	长坑m2	56GB052	70	62	70,86,22	3
2015-12-23 00:00:00	长坑m3	56GB053	80	72	80,6,88,93,34,40	6
2015-12-23 00:00:00	长坑二m1	56GB061	84	12	84,17,53,69,90,93,21,37	8
2015-12-23 00:00:00	长坑二m2	56GB062	62	75	62,5,8,51,57,27	6
2015-12-23 00:00:00	长坑二m3	56GB063	66	67	66,1,55,59,24,87	6
2015-12-23 00:00:00	长岭m1	49GD701	80	6	80,37,71,77,93,86	6
2015-12-23 00:00:00	长岭m2	49GD702	56	35	56,3,9,17,25,29,22	7
2015-12-23 00:00:00	长岭m3	49GD703	50	46	50,61,67,32	4
2015-12-23 00:00:00	长龙m1	24GA041	54	12	54,33,65,71,88,18	6
2015-12-23 00:00:00	长龙m2	24GA042	56	71	56,3,15,63,67,83,90,38	8
2015-12-23 00:00:00	长龙m3	24GA043	58	61	58,28,41,75,86,25,1,45	8
2015-12-23 00:00:00	长圳d1	58DA181	602	72	602,512,605,545	4
2015-12-23 00:00:00	长圳d2	58DA182	574	42	574,514,521,547,571,609,630,633,524,551	10
2015-12-23 00:00:00	长圳d3	58DA183	590	57	590,614,626,636,535,549	6
2015-12-23 00:00:00	长圳m1	58GA181	78	26	78,5,8,59,63,67,89,27	8
2015-12-23 00:00:00	长圳m2	58GA182	50	23	50,3,10,14,17,47,55,65,91,95,29,36	12
2015-12-23 00:00:00	长圳m3	58GA183	84	30	84,12,24,38,41,57,61,81,21,45	10
2015-12-23 00:00:00	长圳三m1	G1G4041	62	23	62,11,14,71,90,93,21,39,45	9
2015-12-23 00:00:00	长圳三m2	G1G4042	76	75	76,6,57,24,32,37	6
2015-12-23 00:00:00	长圳三m3	G1G4043	74	46	74,4,9,59,65,69,81,19,26,41	10
2015-12-23 00:00:00	车公庙d1	28DA211	568	12	568,583,627,629,631,634,525,535,543,546	10
2015-12-23 00:00:00	车公庙d3	28DA213	558	74	558,517,565,589,597,605,624,539	8
2015-12-23 00:00:00	臣田d1	46DC031	568	22	568,516,520,571,585,595,601,616,522,552	10
2015-12-23 00:00:00	臣田d2	46DC032	582	14	582,565,587,597,614,622,627,629,634,512,514,632	12
2015-12-23 00:00:00	臣田m1	46GC041	76	63	76,49,65,73,87,30,37,45	8
2015-12-23 00:00:00	臣田m2	46GC042	94	26	94,1,13,57,63,79,85,1020,39	9
2015-12-23 00:00:00	臣田m3	46GC043	68	66	68,3,8,17,51,59,81,90,41	9
2015-12-23 00:00:00	成教m1	22GA041	58	3	58,1,6,10,29,79,91,44	8
2015-12-23 00:00:00	成教m2	22GA042	48	3	48,36,87,24	4
2015-12-23 00:00:00	成教m3	22GA043	76	22	76,8,12,51,81,18,34	7
2015-12-23 00:00:00	城北d1	54DE031	578	14	578,533,573,583,609,632,636,513,527	9
2015-12-23 00:00:00	城北d2	54DE032	562	70	562,519,557,626,523	5
2015-12-23 00:00:00	城北d3	54DE033	564	30	564,544,569,581,599,618,630,530,540,555	10
2015-12-23 00:00:00	城北m1	54GE121	70	32	70,15,53,75,45	5
2015-12-23 00:00:00	城北m2	54GE122	78	54	78,9,47,51,92,42	6
2015-12-23 00:00:00	城北m3	54GE123	68	65	68,7,65,81,1021,36	6
2015-12-23 00:00:00	城东d1	54DE041	606	45	606,514,520,567,581,589,634,522,534,552	10
2015-12-23 00:00:00	城东d2	54DE042	604	5	604,557,561,573,591,613,618,622,532,555	10
2015-12-23 00:00:00	城东d3	54DE043	594	30	594,516,565,575,587,608,620,632,539,548	10
2015-12-23 00:00:00	城东m1	54GE131	66	66	66,3,21,45,51,39	6
2015-12-23 00:00:00	城东m2	54GE132	64	50	64,17,47,85,89,26	6
2015-12-23 00:00:00	城东m3	54GE133	76	33	76,12,55,59,87,42	6
2015-12-23 00:00:00	城管办l0	41GB320	80	70	80,75,32,37	4
2015-12-23 00:00:00	城市广场p1	22DA121	572	7	572,514,521,559,563,589,599,531,539,545	10
2015-12-23 00:00:00	城市广场p2	22DA122	592	4	592,550,553,556,615,542	6
2015-12-23 00:00:00	城市绿洲l0	14GA170	28	47	28,59,30,55	4
2015-12-23 00:00:00	赤湾m1	46GH071	54	32	54,6,73,19	4
2015-12-23 00:00:00	赤湾m2	46GH072	66	60	66,4,8,15,29,59,77,89,21,37,42	11
2015-12-23 00:00:00	赤湾m3	46GH073	56	21	56,23,26,35,51,61,85,95,1022,2,39,44	12
2015-12-23 00:00:00	赤尾d1	22DB041	590	62	590,514,518,561,575,603,609,624,545,554	10
2015-12-23 00:00:00	赤尾d2	22DB042	582	70	582,512,563,567,571,616,622,626,636,524,540,551	12
2015-12-23 00:00:00	赤尾m1	22GB071	84	35	84,47,59,67,71,81,89,1020,21,30,35,38	12
2015-12-23 00:00:00	赤尾m2	22GB072	56	57	56,12,53,65,77,87,91,1022,18,25,33,40	12
2015-12-23 00:00:00	创维大厦l0	36GA040	80	27	80,10,49,57,61,75,24,32	8
2015-12-23 00:00:00	创新科技l0	28GA070	74	21	74,49,51,59,29,42	6
2015-12-23 00:00:00	创业d1	52DG011	580	72	580,583,603,623,541,549	6
2015-12-23 00:00:00	创业d2	52DG012	560	74	560,573,619,625,636,525	6
2015-12-23 00:00:00	创业d3	52DG013	578	52	578,516,567,609,534,539	6
2015-12-23 00:00:00	创业m1	52GG051	94	36	94,8,12,59,71,75,79,1022,21,41	10
2015-12-23 00:00:00	创业m2	52GG052	62	55	62,2,10,15,51,87,92,25,29,37	10
2015-12-23 00:00:00	创业m3	52GG053	54	51	54,5,69,89,23,34	6
2015-12-23 00:00:00	创业大厦l0	54GE540	28	40	28,16,46,21	4
2015-12-23 00:00:00	创展中心l0	28GA080	70	43	70,9,53,61,73,29,34,45	8
2015-12-23 00:00:00	春天广场l0	46GH080	16	32	16,32	2
2015-12-23 00:00:00	翠鹏d1	06DB151	562	42	562,585,595,612,522,525,533,541	8
2015-12-23 00:00:00	翠鹏d2	06DB152	568	14	568,513,573,581,597,603,618,626,529,545,548,554	12
2015-12-23 00:00:00	翠鹏d3	06DB153	560	47	560,518,571,579,583,599,531,535,539,543	10
2015-12-23 00:00:00	翠鹏m1	06GB111	54	20	54,83,1020,1023,20,59,79,92	8
2015-12-23 00:00:00	翠鹏m2	06GB112	76	40	76,9,22,37,43,51,71,88,18,30,34,57	12
2015-12-23 00:00:00	翠鹏m3	06GB113	74	40	74,5,11,47,24,27,41,61	8
2015-12-23 00:00:00	翠竹大厦l0	53GH170	84	43	84,61,26,31	4
2015-12-23 00:00:00	大宝m1	54GE141	66	46	66,73,1020,1023,19,28	6
2015-12-23 00:00:00	大宝m2	54GE142	76	61	76,2,38,57,61,69,91,24,44	9
2015-12-23 00:00:00	大宝m3	54GE143	94	25	94,5,8,12,41,53,59,63,79,87,21,26	12
2015-12-23 00:00:00	大鼻d1	54DB471	590	50	590,520,571,609,615,623,626,634,524,528,541,549	12
2015-12-23 00:00:00	大鼻d2	54DB472	580	2	580,593,601,605,630,526,535,552	8
2015-12-23 00:00:00	大鼻d3	54DB473	588	26	588,547,559,577,618,632,522,531,537,555	10
2015-12-23 00:00:00	大鼻m1	54GB181	94	24	94,12,71,83,88,24	6
2015-12-23 00:00:00	大鼻m2	54GB182	62	74	62,79,85,92,1022,22,26,38	8
2015-12-23 00:00:00	大鼻m3	54GB183	74	63	74,4,15,47,57,34	6
2015-12-23 00:00:00	大发埔d1	23DB051	590	20	590,620,626,631,633,543	6
2015-12-23 00:00:00	大发埔d2	23DB052	592	34	592,515,585,599,523	5
2015-12-23 00:00:00	大发埔d3	23DB053	604	52	604,520,547,575,525,528,531,538	8
2015-12-23 00:00:00	大发埔m1	23GB081	66	34	66,6,30,34	4
2015-12-23 00:00:00	大发埔m2	23GB082	68	43	68,3,71,23,45	5
2015-12-23 00:00:00	大发埔m3	23GB083	76	11	76,9,15,18,32,36,79	7
2015-12-23 00:00:00	大和d1	06DA121	598	45	598,573,601,614,618,525,542,545	8
2015-12-23 00:00:00	大和d2	06DA122	562	65	562,571,577,610,632,523,528,537	8
2015-12-23 00:00:00	大和d3	06DA123	564	13	564,516,520,595,624,532,535,539	8
2015-12-23 00:00:00	大和m1	06GA251	58	15	58,79,1023,21,26,36	6
2015-12-23 00:00:00	大和m2	06GA252	76	52	76,4,7,11,73,19,30,34	8
2015-12-23 00:00:00	大和m3	06GA253	64	44	64,67,85,93,1021,24,41,44	8
2015-12-23 00:00:00	大康d1	53DG011	560	73	560,515,567,575,585,536	6
2015-12-23 00:00:00	大康d2	53DG012	562	41	562,518,557,597,636,538	6
2015-12-23 00:00:00	大康d3	53DG013	572	64	572,544,589,531	4
2015-12-23 00:00:00	大康m1	53GG011	50	17	50,2,5,63,83,93,32	7
2015-12-23 00:00:00	大康m2	53GG012	68	27	68,11,17,41	4
2015-12-23 00:00:00	大康m3	53GG013	70	24	70,14,47,61,77,21	6
2015-12-23 00:00:00	大坑口m1	37GA321	78	52	78,4,51,67,85,1020,37	7
2015-12-23 00:00:00	大坑口m2	37GA322	74	44	74,9,14,44,1022,27	6
2015-12-23 00:00:00	大坑口m3	37GA323	60	17	60,30,47,57,89,22	6
2015-12-23 00:00:00	大浪m1	08GA021	82	45	82,2,5,15,65,85,88,27	8
2015-12-23 00:00:00	大浪m2	08GA022	48	71	48,90,93,19,34,39	6
2015-12-23 00:00:00	大浪m3	08GA023	52	17	52,7,11,61,32,37,42,44	8
2015-12-23 00:00:00	大浪二d1	41DA021	578	34	578,518,557,609,528,549	6
2015-12-23 00:00:00	大浪二d2	41DA022	586	11	586,515,559,569,591,603,607,613,634,525	10
2015-12-23 00:00:00	大浪二d3	41DA023	574	21	574,571,593,523,530,534	6
2015-12-23 00:00:00	大梅沙二d1	29DA021	586	64	586,595,613,620,628,631,524,530,535,538,546,554	12
2015-12-23 00:00:00	大梅沙二d2	29DA022	566	50	566,593,611,618,622,626,633,528,534,537,540,545	12
2015-12-23 00:00:00	大梅沙二d3	29DA023	606	25	606,512,515,557,597,636,522,526,532,542,548,551	12
2015-12-23 00:00:00	大梅沙二m1	29GA021	70	40	70,5,13,49,57,61,87,91,18,22,42,45	12
2015-12-23 00:00:00	大梅沙二m2	29GA022	78	75	78,3,7,28,32,59,67,95,1022,20,24,37	12
2015-12-23 00:00:00	大梅沙二m3	29GA023	82	2	82,1,10,15,51,65,85,93,26,30,34,39	12
2015-12-23 00:00:00	大鹏m1	53GE051	62	13	62,7,15,51,67,92,1022,36	8
2015-12-23 00:00:00	大鹏m2	53GE052	60	37	60,5,55,85,24,38	6
2015-12-23 00:00:00	大鹏m3	53GE053	74	6	74,9,12,69,77,81,90,29	8
2015-12-23 00:00:00	大树芦d1	45DC161	570	2	570,519,573,599,603,614,617,622,530,539	10
2015-12-23 00:00:00	大树芦d2	45DC162	582	32	582,512,561,587,593,605,627,630,634,525,534,552	12
2015-12-23 00:00:00	大树芦d3	45DC163	596	16	596,517,554,563,575,585,589,601,608,537,543,548	12
2015-12-23 00:00:00	大树芦m1	45GC241	94	55	94,14,1020,21,26,42	6
2015-12-23 00:00:00	大树芦m2	45GC242	70	4	70,7,75,1022,19,24	6
2015-12-23 00:00:00	大树芦m3	45GC243	64	57	64,3,10,49,53,57,30,33,37,44	10
2015-12-23 00:00:00	大水坑d0	59DA170	590	21	590,513,544,547,561,567,585,610,616,628,634,531	12
2015-12-23 00:00:00	大水坑m1	59GA261	84	25	84,7,51,91,21,26,32,41	8
2015-12-23 00:00:00	大水坑m2	59GA262	94	33	94,11,69,30,39,45	6
2015-12-23 00:00:00	大水坑m3	59GA263	66	16	66,2,86,19,24,35	6
2015-12-23 00:00:00	大水田m1	56GD021	94	76	94,1020,1023,23,38,44	6
2015-12-23 00:00:00	大水田m2	56GD022	84	4	84,11,55,75,19,25,34,40	8
2015-12-23 00:00:00	大水田m3	56GD023	68	71	68,1,4,15,49,53,59,21,27,30,36,42	12
2015-12-23 00:00:00	大王坡d2	57DC092	582	5	582,517,557,611,616,627,635,524,530,535,545,554	12
2015-12-23 00:00:00	大王坡d3	57DC093	606	25	606,567,601,609,618,630,522,528,533,541,549,552	12
2015-12-23 00:00:00	大王坡m1	57GC121	64	26	64,49,57,83,30,33,37,61	8
2015-12-23 00:00:00	大王坡m2	57GC122	66	74	66,77,85,88,1023,20,27,45	8
2015-12-23 00:00:00	大王山d1	02DA021	598	26	598,514,571,591,601,609,535,537,551	9
2015-12-23 00:00:00	大王山d2	02DA022	558	46	558,565,579,589,620,633,635,539,548	9
2015-12-23 00:00:00	大王山d3	02DA023	586	22	586,518,544,563,567,583,615,523,527	9
2015-12-23 00:00:00	大王山m1	02GA031	94	56	94,3,6,56,67,1020,1023,41	8
2015-12-23 00:00:00	大王山m2	02GA032	52	70	52,15,28,36,69,81,89,49,12,22,61,73	12
2015-12-23 00:00:00	大王山m3	02GA033	64	42	64,8,55,59,87,25	6
2015-12-23 00:00:00	大围m1	34GB021	66	7	66,10,13,42,71,75,79,87,1023,29,32,38	12
2015-12-23 00:00:00	大围m2	34GB022	56	12	56,1,20,49,53,59,95,45	8
2015-12-23 00:00:00	大新m1	25GB221	78	65	78,2,55,65,69,73,92,18,26,39	10
2015-12-23 00:00:00	大新m2	25GB222	76	75	76,4,14,53,63,81,33,45	8
2015-12-23 00:00:00	大新m3	25GB223	60	32	60,8,12,22,43,71,87,90,51,30,36	11
2015-12-23 00:00:00	大新二d1	26DA021	588	7	588,599,608,619,535,538,548,551	8
2015-12-23 00:00:00	大新二d2	26DA022	592	55	592,515,518,595,634,522,531,554	8
2015-12-23 00:00:00	大新二d3	26DA023	570	61	570,513,583,629,526,533,541,546	8
2015-12-23 00:00:00	大新二m1	26GA081	74	5	74,77,93,1021,19,23,32,42	8
2015-12-23 00:00:00	大新二m2	26GA082	52	53	52,3,7,18,26,38	6
2015-12-23 00:00:00	大新二m3	26GA083	68	6	68,1,47,79,95,21,29,34	8
2015-12-23 00:00:00	大学城d1	50DD501	560	52	560,514,544,531	4
2015-12-23 00:00:00	大学城d2	50DD502	592	31	592,585,607,630,534,538	6
2015-12-23 00:00:00	大学城d3	50DD503	564	42	564,517,577,589,613,636,522,541	8
2015-12-23 00:00:00	大学城m1	50GD801	58	15	58,1,4,49,21,42	6
2015-12-23 00:00:00	大学城m2	50GD802	62	23	62,8,32,40,67,73,77,85,90,18	10
2015-12-23 00:00:00	大学城m3	50GD803	60	14	60,14,24,53,65,71,83,88,92,27,34,44	12
2015-12-23 00:00:00	大亚湾m0	53GE400	66	3	66,19,22,25,29,35,40,45	8
2015-12-23 00:00:00	大洋田d1	57DC381	592	64	592,577,611,630,530,545,549,555	8
2015-12-23 00:00:00	大洋田d2	57DC382	580	17	580,512,516,619,622,634,526,540	8
2015-12-23 00:00:00	大洋田d3	57DC383	596	2	596,587,617,627,524,533,543,552	8
2015-12-23 00:00:00	大洋田m1	57GC431	80	55	80,15,28,47,57,73,77,83,89,1020,5,41	12
2015-12-23 00:00:00	大洋田m2	57GC432	60	11	60,7,11,17,21,51,63,75,86,1023,32,39	12
2015-12-23 00:00:00	大洋田m3	57GC433	54	76	54,69,92,95,24,37	6
2015-12-23 00:00:00	丹竹头d1	43DA101	594	23	594,525,531,533,535,540,542,554	8
2015-12-23 00:00:00	丹竹头d2	43DA102	584	54	584,563,573,614,619,630,551	7
2015-12-23 00:00:00	丹竹头d3	43DA103	602	60	602,516,557,599,608,612,632,527	8
2015-12-23 00:00:00	丹竹头m1	43GA201	68	21	68,1,6,33,49,19	6
2015-12-23 00:00:00	丹竹头m2	43GA202	70	56	70,1020,1023,21,37,42	6
2015-12-23 00:00:00	丹竹头m3	43GA203	62	34	62,4,10,28,81,88,92,40	8
2015-12-23 00:00:00	德兴d1	18DB121	590	3	590,513,521,585,610,619,629,633,636,534	10
2015-12-23 00:00:00	德兴d2	18DB122	594	61	594,515,523,526,532,602	6
2015-12-23 00:00:00	德兴d3	18DB123	576	75	576,518,571,552	4
2015-12-23 00:00:00	德兴m1	18GB141	74	67	74,4,7,10,14,45,1022,41	8
2015-12-23 00:00:00	德兴m2	18GB142	72	54	72,6,26,90,95	5
2015-12-23 00:00:00	德兴m3	18GB143	52	30	52,61,67,77,1020,39	6
2015-12-23 00:00:00	低山村m1	51GB031	60	30	60,7,95,39	4
2015-12-23 00:00:00	低山村m2	51GB032	72	32	72,5,88,41	4
2015-12-23 00:00:00	低山村m3	51GB033	58	33	58,10,93,29	4
2015-12-23 00:00:00	地税局l0	31GA060	70	7	70,55,18,38	4
2015-12-23 00:00:00	地王二l0	32GB050	76	7	76,51,93,20	4
2015-12-23 00:00:00	帝景峰l0	44GC390	28	67	28,14,24,26	4
2015-12-23 00:00:00	第一世界l0	38GA550	43	76	43,4,12,53,57,63,65,25	8
2015-12-23 00:00:00	电器m1	16GB091	76	70	76,49,81,19,23,44	6
2015-12-23 00:00:00	电器m2	16GB092	72	5	72,4,47,51,25,33	6
2015-12-23 00:00:00	电器m3	16GB093	68	66	68,79,93,21,29,39	6
2015-12-23 00:00:00	电视塔h1	49GB181	56	30	56,8,59,75,90,22	6
2015-12-23 00:00:00	电视塔h2	49GB182	64	61	64,73,92,36	4
2015-12-23 00:00:00	电视台d1	47DH011	568	7	568,559,608,618,620,630,536	7
2015-12-23 00:00:00	电视台d2	47DH012	562	65	562,589,532,534,548,552,615	7
2015-12-23 00:00:00	电视台d3	47DH013	604	40	604,554,587,632	4
2015-12-23 00:00:00	电视台m1	47GH011	52	17	52,32,73,83,63,87	6
2015-12-23 00:00:00	电视台m2	47GH012	68	72	68,2,23,79,6,27	6
2015-12-23 00:00:00	电视台m3	47GH013	58	34	58,4,8,25,29,40,44,61,65,75,91,94	12
2015-12-23 00:00:00	电信d1	27DA411	592	52	592,557,577,608,623,523,527,538,545,548	10
2015-12-23 00:00:00	电信d2	27DA412	574	51	574,514,517,567,571,585,601,605,634,530	10
2015-12-23 00:00:00	电信d3	27DA413	582	4	582,521,595,611,616,620,626,629,532,535,543,554	12
2015-12-23 00:00:00	电信m1	27GA691	68	17	68,9,61,81,85,42	6
2015-12-23 00:00:00	电信m2	27GA692	72	13	72,3,49,75,88,92,23,30	8
2015-12-23 00:00:00	电信m3	27GA693	70	76	70,7,17,47,53,57,65,77,83,33,27,38	12
2015-12-23 00:00:00	电影大厦l0	27GA190	13	41	13,31,26,29	4
2015-12-23 00:00:00	电子城l0	21GB050	62	57	62,9,11,17,55,71,86,29	8
2015-12-23 00:00:00	迭福山l0	53GE180	68	34	68,17,47,92,23,45	6
2015-12-23 00:00:00	东滨d1	54DC081	590	14	590,547,593,603,605,612,624,631,634,520	10
2015-12-23 00:00:00	东滨d2	54DC082	596	66	596,557,620,627,540	5
2015-12-23 00:00:00	东滨d3	54DC083	570	14	570,579,607,538	4
2015-12-23 00:00:00	东滨m1	54GC361	66	51	66,4,9,17,49,57,71,86,37	9
2015-12-23 00:00:00	东滨m2	54GC362	52	71	52,2,13,39,42,81,33	7
2015-12-23 00:00:00	东滨m3	54GC363	74	41	74,15,63,88,92,95,29	7
2015-12-23 00:00:00	东昌d1	49DA311	574	6	574,521,523,610,619,623,625,627,632,548	10
2015-12-23 00:00:00	东昌d2	49DA312	564	62	564,512,515,541,559,561,567,569,595,529	10
2015-12-23 00:00:00	东昌d3	49DA313	588	71	588,557,593,603,607,525	6
2015-12-23 00:00:00	东昌m1	49GA431	78	76	78,7,28,55,87,34	6
2015-12-23 00:00:00	东昌m2	49GA432	70	41	70,15,20,25,75,1020	6
2015-12-23 00:00:00	东昌m3	49GA433	58	21	58,2,65,83,93	5
2015-12-23 00:00:00	东方d1	27DA121	562	26	562,513,589,614,633,523,527,531	8
2015-12-23 00:00:00	东方d2	27DA122	592	75	592,567,609,619,627,529,534,542,545,551	10
2015-12-23 00:00:00	东方d3	27DA123	560	30	560,516,519,569,599,525,536,540,549,555	10
2015-12-23 00:00:00	东方m1	27GA291	82	4	82,2,8,15,61,25	6
2015-12-23 00:00:00	东方m2	27GA292	80	2	80,21,33,37	4
2015-12-23 00:00:00	东方m3	27GA293	66	23	66,5,63,85,88,91,19,69	8
2015-12-23 00:00:00	东方广场l0	15GB030	56	22	56,31,19,39	4
2015-12-23 00:00:00	东方玫瑰l0	14GB230	43	66	43,9,17,67,85,38	6
2015-12-23 00:00:00	东风大厦l0	22GA070	76	71	76,13,19,40	4
2015-12-23 00:00:00	东海d1	28DA391	580	71	580,585,591,524,535,554	6
2015-12-23 00:00:00	东海d2	28DA392	582	31	582,518,605,613,616,541	6
2015-12-23 00:00:00	东海d3	28DA393	560	42	560,595,599,607,528,539	6
2015-12-23 00:00:00	东海m1	28GA851	60	50	60,5,10,38,55,8,24,27	8
2015-12-23 00:00:00	东海二期l0	28GA140	31	51	31,83,29,39	4
2015-12-23 00:00:00	东海一期l0	28GA160	76	54	76,89,41,44	4
2015-12-23 00:00:00	东湖d1	49DA131	592	13	592,597,599,532	4
2015-12-23 00:00:00	东湖d2	49DA132	582	65	582,520,612,631,601	5
2015-12-23 00:00:00	东湖d3	49DA133	574	60	574,525,529,540,542,549,551,555	8
2015-12-23 00:00:00	东湖m1	49GA521	64	31	64,12,22,34,38,5	6
